,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая птица стала героиней одной из песен группы «Машина времени»?,синяя,красная,жёлтая,серо-буро-малиновая
1,Какими словами начинается басня И. А. Крылова «Стрекоза и Муравей»?,Попрыгунья Стрекоза,Муравей построил,Стрекоза влюбилась,Труженик Муравей
2,"«Милая моя, солнышко лесное. Где, в каких краях встретишься со мною?» Кто написал эту любимую туристами песню?",Юрий Визбор,Александр Городницкий,Булат Окуджава,Олег Митяев
3,На каком здании Москвы в 1953 году были установлены самые большие башенные часы в стране?,МГУ,"
Спасская башня",Киевский вокзал,Казанский вокзал
4,Что помнит неточно лирический герой одной из песен Высоцкого?,час зачатья,эру милосердия,медовый месяц,день рождения
5,Какая парфюмерная продукция впервые появилась в немецком городе Кёльн?,одеколон,дезодорант,духи,туалетная вода
6,Какой фрукт в современном виде был выведен селекционерами искусственно лишь в 20 веке?,Киви,Личи,Кумкват,Маракуйя
7,На каком стадионе Нью-Йорка концерт The Beatles собрал рекордное количество зрителей (около 60 000)?,Shea Stadium,Metlife Stadium,Yankee Stadium,Citi Field
8,Из древесины какого дерева изготавливали теннисные ракетки в начале XX века?,Из ясеня,Из клёна,Из берёзы,Из дуба
9,Какой из этих питонов обитает только на африканском континенте?,Королевский,Сетчатый,Тигровый,Зеленый
