,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется в народе свидетельство об освобождении по здоровью от военной службы?,Белый билет,Золотой купон,Красный мандат,Черная метка
1,Что явилось результатом Вавилонского столпотворения?,Смешение языков,Затмение солнца,Начало потопа,Землетрясение
2,"Кто из помещиков уверял Чичикова, что выпил за обедом 17 бутылок шампанского?",Ноздрёв,Коробочка,Собакевич,Манилов
3,Вино из каких растений фигурирует в названии романа Рэя Брэдбери?,Одуванчиков,Клевера,Абрикосов,Кактуса
4,В каком из индийских городов одной из главных достопримечательностей является железная колонна?,Дели,Агра,Калькутта,Бангалор
5,Каким из этих орденов в дореволюционной России награждали женщин?,Святой Екатерины,Святого Владимира,Святой Анны,Святого Станислава
6,Какой из этих витаминов по-другому называется РЕТИНОЛ?,А,В2,Е,В12
7,Имя какого героя Шекспира носит один из спутников Урана?,Оберон,Гамлет,Ромео,Отелло
8,Какое из этих сражений стало последним в войне за независимость США?,У Куддалора,У Банкер-Хилл,При Йорктауне,При Квебеке
9,Какая из этих звезд больше по диаметру?,Антарес,Арктур,Ригель,Альдебаран
