,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто произнес с экрана сакраментальную фразу: ""Хотели как лучше, а получилось как всегда""?",Виктор Черномырдин,Миxаил Задорнов,Никита Миxалков,Миxаил Жванецкий
1,Какой цвет получается при смешивании синего и желтого?,Зеленый,Красный,Оранжевый,Фиолетовый
2,Знаменитый хлестаковский грех – это:,Хвастовство,Обжорство,Лень,Жадность
3,Где происходит основное действие трагедии «Отелло»?,Кипр,Мальта,Филиппины,Сицилия
4,В каком году Х. Колумб открыл Америку?,1492,1512,1539,1468
5,Какой советский ВИА исполнил кавер-версию песни The Beatles «Drive My Car» с текстом на русском языке?,«Веселые ребята»,«Голубые гитары»,«Поющие гитары»,«Лейся песня»
6,Как назывался первый корабль Балтийского флота?,«Штандарт»,«Принципиум»,«Апостол Пётр»,«Флагман»
7,На гербе какой республики РФ изображена золотая хищная птица?,Коми,Мордовия,Дагестан,Калмыкия
8,Кто из этих авторов был исключен из американской военной академии в Вест-Пойнт?,Эдгар Аллан По,Стивен Крейн,Джером Дэвид Сэлинджер,Эрнест Хемингуэй
9,Какая соль серебра (I) растворима в воде?,Фторид,Бромид,Йодид,Хлорид
