,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой частью речи является слово ""и""?",Союз,Существительное,Глагол,Предлог
1,"Как заканчивается афоризм Эмиля Кроткого: ""В искусстве не все боги. На одного Аполлона приходится...""?",Четвёрка лошадей,Четвёрка кариатид,Четвёрка астронавтов,Четвёрка церберов
2,Что не надевают на ноги?,Митенки,Пинетки,Гетры,Гамаши
3,"По мнению Джона Леннона: «Каждый вносил в группу что-то своё. Пол был лицом, я — мозгами, Джордж — душой...». А чем был Ринго Старр?",Сердцем,Стилистом,Аурой,Рукой
4,С каким философом Екатерина II вела дружескую переписку?,Вольтер,Паскаль,Декарт,Руссо
5,Сколько судейских бригад оценивает выступление в художественной гимнастике на Олимпийских играх?,Три,Две,Одна,Четыре
6,Сборная какой страны чаще других становилась чемпионом мира по бейсболу?,Куба,Колумбия,США,Венесуэла
7,Мужская сборная какой страны чаще других становилась чемпионом мира по водному поло?,Сербия,Италия,Венгрия,Россия (СССР)
8,В каком фильме Василий Лановой сыграл вместе со своей женой Ириной Купченко?,"""Странная женщина""","""Дни Турбиных""","""Солярис""","""Анна и Командор"""
9,"Кто, по воспоминаниям художника-постановщика Леонида Шварцмана, послужил прототипом попугая в цикле мультфильмов Ивана Уфимцева ""38 попугаев""?",Владимир Ленин,Фрунзик Мкртчян,Сильвестр Сталлоне,Альберт Эйнштейн
