,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что выражает слово окей?,Согласие,Угрозу,Неодобрение,Недоверие
1,Какому произведению Пушкина название было дано редактором публикации после смерти поэта?,"""Дубровский""","""Медный всадник""","""Руслан и Людмила""","""Капитанская дочка"""
2,"Как называется произведение Артура Конан Дойля из серии ""Приключения Шерлока Холмса""?","""Человек с рассеченной губой""","""Человек с искусственным глазом""","""Человек со сломанным носом""","""Человек с надорванным ухом"""
3,"Кто из политических деятелей является автором следующих слов: ""Величие нации и ее моральный прогресс оцениваются по тому, как она относится к своим животным""?",Махатма Ганди,Индира Ганди,Джавахарлал Неру,Уинстон Черчилль
4,В каком языке вопросительный и восклицательный знаки парные?,Испанский,Русский,Английский,Французский
5,"Какой отдел НИИ возглавлял проспавший всё собрание гаражного кооператива сотрудник, сыгранный Эльдаром Рязановым?",отдел насекомых,отдел кистепёрых рыб,отдел крупного рогатого скота,отдел бегемотов
6,Какой из этих химических элементов назван в честь России?,Рутений,Родий,Рубидий,Рений
7,Кто из этих Римских пап — голландец?,Адриан VI,Пий III,Лев X,Юлий II
8,"Кто стал одним из прототипов старца Зосимы в романе Ф. М. Достоевского ""Братья Карамазовы""?",Амвросий Оптинский,Стефан Знаменский,Паисий Величковский,Иоанн Кронштадтский
9,Кто был первым итальянским чемпионом мира по боксу в супертяжёлом весе?,Примо Карнера,Джин Танни,Франческо Дамиани,Рокки Марчиано
