,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой фильм показал мистер Фёст посетителям салуна в фильме ""Человек с бульвара Капуцинов""?","""Прибытие поезда""","""Прибытие автомобиля""","""Прибытие парохода""","""Прибытие НЛО"""
1,"Как называется фильм, вышедший на экраны в 2008 году, где главную роль сыграл Гоша Куценко?",13 месяцев,13 дней,13 лет,13 минут
2,"Кто из поэтов проживал в доме, в котором в 1999 году в Москве был открыт Музей Серебряного века?",Валерий Брюсов,Константин Бальмонт,Велимир Хлебников,Александр Блок
3,Какой персонаж пушкинских сказок обезглавил своего брата?,Черномор,Фарлаф,Гвидон,Шемаханская царица
4,Какой федеральный округ занимает второе место в РФ по численности населения после центрального?,Приволжский,Сибирский,Северо-Западный,Южный
5,"Что в переводе с греческого языка означает слово ""трапеза""?",Стол,Скамья,Обед,Молитва
6,Какой орган поражается при эзофагите?,Пищевод,Селезенка,Среднее ухо,Мочеточник
7,Кто из этих государственных деятелей не был награжден по окончании Великой Отечественной войны орденом «Победа»?,Уинстон Черчилль,Дуайт Эйзенхауэр,Иосип Броз Тито,Михай I (король Румынии)
8,Какую религию придумал Курт Воннегут в своём романе «Колыбель для кошки»?,Боконизм,Дудеизм,Пастафарианство,Семибожие
9,"Какое название имеют принципы, стандарты, определяющие деятельность масонских лож?",Ландмарки,Агапы,Хартии,Катены
