,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого времени глагола не существует в русском языке?,Пройденное,Будущее,Настоящее,Прошедшее
1,Какая планета названа не в честь божества?,Земля,Сатурн,Юпитер,Венера
2,"В каком из указанных слов допускается ударение и на первом, и на втором слоге?",Творог,Квартал,Цемент,Щавель
3,"Какой напиток Б. Франклин назвал доказательством того, что ""Бог любит нас""?",Пиво,Кофе,Молоко,Чай
4,Какой процент потери воды в организме является смертельным для человека?,20 %,10 %,2 %,12 %
5,Какой из этих регионов не находится на территории Италии?,Савойя,Тоскана,Ломбардия,Умбрия
6,Какое сечение у клинка спортивной рапиры?,Прямоугольное,Круглое,Треугольное,Линзовидное
7,Какой художник является автором картины «Воины Апокалипсиса»?,Виктор Васнецов,Василий Корень,Альбрехт Дюрер,Питер Брейгель Старший
8,"Как расшифровывается аббревиатура ""SOS"" — сигнал о бедствии на корабле?",Никак,Save Our Spirits,Save Our Ship,Save Our Souls
9,Какой из этих древних семитских народов относят к восточной группе?,Аккадцы,Евреи,Арамеи,Финикийцы
