,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каких лесах почти не бывает подлеска?,В ельниках,В осинниках,В сосняках,В березняках
1,"Кто якобы сказал: ""А все-таки она вертится!""?",Галилей,Птолемей,Коперник,Бруно
2,Разновидность какого сосуда получила имя в честь русского химика Александра Арбузова?,колба,реторта,пробирка,мензурка
3,Какой день в СССР официально стал нерабочим в 1965 году?,9 мая,23 февраля,8 марта,7 ноября
4,В каком городе нет памятника героям фильма «Мимино»?,Телави,Тбилиси,Москва,Дилижан
5,"В какой стране сооружен мост Мира, спроектированный итальянским архитектором и французским дизайнером-осветителем?",Грузия,США,Бельгия,Турция
6,Какая из этих пар ни разу не стала олимпийскими чемпионами?,Лобачева — Авербух,Пахомова — Горшков,Грищук — Платов,Климова — Пономаренко
7,Какой из этих фантастических романов принадлежит перу Дэна Симмонса?,«Гиперион»,«Эксцессия»,«Контакт»,«Нейромант»
8,Кто из этих директоров ЦРУ США руководил ведомством раньше остальных?,Хойт Сенфорд Венденберг,Ричард Мак-Гарра Хелмс,Вернон Энтони Уолтерс,Джеймс Родни Шлезингер
9,Как называется российская тяжёлая огнемётная система (ТОС) залпового огня?,Буратино,Арлекин,Дуремар,Карабас-Барабас
