,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какого значения нет у слова ""бабки""?",Детали двигателя,Суставы ног лошади,Деньги,Вид игры
1,Что не относится к железам внешней секреции?,Надпочечники,Слюнные железы,Слезные железы,Потовые железы
2,Какое слово используют итальянцы для обозначения всех видов макаронных изделий?,Паста,Лазанья,Спагетти,Равиоли
3,"Жаргонное название какой валюты произошло от исторического словосочетания ""зеленые спинки""?",Доллар,Евро,Фунт стерлингов,Йена
4,Кто из этих женщин первой получила Нобелевскую премию?,Мария Склодовская-Кюри,Сельма Лагерлёф,Надин Гордимер,Мать Тереза
5,Что названо не в честь изобретателя?,штрудель,берданка,макинтош,дрезина
6,Как называется венгерская пастушья собака?,муди,шелти,мадьяр-агар,слюги
7,Чему равен американский баррель нефти?,158.97 л,197.58 л,1 тонна,119 л
8,Какой из этих жанров японской поэзии передает чувства через образы природы?,Хайку,Имае,Кеке,Сэнрю
9,Территория какого современного государства не охватывалась (частично) империей Тамерлана? ,Иордания,Турция,Россия,Казахстан
