,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется сумка для парашюта?,Ранец,Портфель,Чемодан,Авоська
1,Какое прозвище имеет футбольный тренер Дик Адвокат?,Маленький Генерал,Большой Офицер,Толстый Прапорщик,Тощий Лейтенант
2,Что такое дейпнофобия?,Боязнь званых обедов,Боязнь званых полдников,Боязнь званых ужинов,Боязнь званых завтраков
3,Сколько белых полосок на воротнике матроса российского флота?,Три,Одна,Две,Четыре
4,Кого или что пронесли по Красной площади на кителе Сталина во время Парада Победы в 1945 году?,Собаку-сапера,Боевое знамя,Раненую медсестру,Сироту-сына полка
5,Что послужило эталоном единицы веса драгоценных камней - карата?,Семечко,Монета,Бусина,Песчинка
6,Какой алкогольный напиток пили древние ацтеки?,Пульке,Мескаль,Кашаса,Текила
7,Какой из этих минералов относится к прозрачным?,апофиллит,лёллингит,тетраэдрит,халькопирит
8,Как настоящая фамилия Игоря Северянина?,Лотарев,Лазарев,Лекарев,Лопарев
9,Маршем какого полка был марш Мендельсона?,Казачий лейб-гвардии,Семеновский,Кексгольмский лейб-гвардии,Преображенский
