,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой дворец украшает Дворцовую набережную Санкт-Петербурга?,Зимний,Летний,Осенний,Весенний
1,Чем крепят рельсы к шпалам?,Костылём,Клюкой,Посохом,Тростью
2,В каком городе расположен музей Прадо?,Мадрид,Париж,Ванкувер,Вена
3,Как на цветном негативе выглядит красный цвет?,зелёным,жёлтым,коричневым,чёрным
4,Сплав железа с каким веществом позволяет получить чугун?,с углеродом,с медью,с никелем,с кобальтом
5,Чем в комедии Грибоедова «Горе от ума» Молчалин объясняет необходимость «зависеть от других»?,низким чином,молодостью,провинциальностью,малодушием
6,Что НЕ является фамилией изобретателя?,Дюбель,Кульман,Ватман,Дизель
7,В каком городе мира раньше всего появилось метро?,Лондон,Нью-Йорк,Париж,Берлин
8,Как в Латинской Америке называют потомство от браков индейцев с неграми или мулатами?,Самбо,Мамбо,Негрито,Креолы
9,Рассказа о Севастополе в каком месяце нет у Толстого?,Февраль,Декабрь,Август,Май
