,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто автор романа «Бесы»?,Фёдор Достоевский,Лев Толстой,Антон Чехов,Михаил Булгаков
1,Как называется скоростной поезд между Москвой и Петербургом?,Сапсан,Аллегро,Ястреб,Орел
2,Какое право не закреплено за гражданами в конституции РФ?,На переписку,На свободу,На неприкосновенность,На жизнь
3,Какая из этих фраз является девизом Канады?,От моря до моря,От озера до озера,От океана до океана,От залива до залива
4,"Какую одежду запретил носить Павел I, т.к. ""именно они совершили французскую революцию""?",Жилет,Пиджак,Мундир,Плащ
5,Аэропорт какого города носит имя Антуана де Сент-Экзюпери?,Лион,Тулуза,Лилль,Марсель
6,Какого штата в США не существует?,Восточная Виргиния,Южная Дакота,Западная Виргиния,Северная Каролина
7,Кем был Калаф в спектакле Евгения Вахтангова «Принцесса Турандот»?,Принц ногайских татар,Персидский принц,Царевич Самаркандский,Китайский принц
8,Как называется местное нарушение кровоснабжения органа или ткани?,Ишемия,Стаз,Аноксия,Гипоксия
9,Какого зала нет в Центральном музее Великой Отечественной войны?,Орденов,Славы,Полководцев,Памяти и скорби
