,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой сок обязательно входит в коктейль «Кровавая Мэри»?,томатный,грейпфрутовый,персиковый,апельсиновый
1,Сколько букв в английском алфавите?,26,27,28,25
2,Какое прозвание пожаловано было графу А. Г. Орлову за победу в ходе Русско-турецкой войны (1768-1774 гг.)?,Чесменский,Кавказский,Новороссийский,Хиосский
3,"Сколько человек входило в состав экипажа космических кораблей серии ""Аполлон""?",3,4,5,6
4,Какую группу пород собак мусульмане не считают нечистыми в отличие от всех остальных?,Борзые,Овчарки,Легавые,Гончие
5,"Какие грибы корейцы называют ""лесными бриллиантами""?",Рядовки,Шампиньоны,Говорушки,Шиитаке
6,"Как называется висячий мост, построенный через пролив Босфор первым?",Босфорский,Золотые Ворота,Президентский,Имени Кемаля Ататюрка
7,Какой язык наряду с английским является официальным в ЮАР?,Африкаанс,Нхауру,Кирунди,Лингала
8,"У кого из этих поэтов есть стихотворение ""Няне Пушкина""?",Н. М. Языков,В. К. Кюхельбекер,П. А. Вяземский,А. А. Дельвиг
9,"Какой персонаж-""маска"" итальянской комедии дель арте - это назойливый педант?",Доктор,Пульчинелла,Скарамучча,Бригелла
