,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из перечисленного написано А. П. Чеховым?,«Дядя Ваня»,«Дядюшкин сон»,"«Дядя Фёдор, пёс и кот»",«Сказки дядюшки Римуса»
1,Что измеряют в Паскалях?,Давление,Температуру,Концентрацию,Заряд
2,Результат какого из этих вычислений имеет наибольшее значение?,10*2,10:2,10+2,10-2
3,"Как называется народ, проживающий на севере Европы?",Саамы,Саамцы,Саамки,Саамты
4,Сыновьями какого бога в древнегреческой мифологии были Фобос и Деймос?,Арес,Аид,Зевс,Гермес
5,Как в международном праве называется уступка одним государством другому своей территории по соглашению между ними?,цессия,факторинг,дилинг,индоссамент
6,"Как называется газовая горелка для нагревания и прокаливания, широко применяемая в научных лабораториях, получившая свое имя в честь изобретателя?",Горелка Бунзена,Горелка Бутлерова,Горелка Либиха,Горелка Киппа
7,"Кто из них является немецким конструктором, создавшим одноимённые пулемёт (1905) и пистолет (1908)?",Шварцлозе,Лисс,Грюневальд,Лохнер
8,В какой области находится город Миргород?,Полтавская,Львовская,Луганская,Киевская
9,Кто был первым официальным военным министром Российской Империи?,Вязмитинов,Барклай-де-Толли,Коновницын,Аракчеев
