,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как звали первого президента США Вашингтона?,Джордж,Томас,Дуайт,Авраам
1,Какое из почтовых отправлений позволяет отправить наибольший груз?,Посылка,Бандероль,Открытка,Письмо
2,Кто в сказке Алана Милна жил рядом с табличкой «Посторонним В.»?,Пятачок,Винни-Пух,Кролик,Кристофер Робин
3,В каком мультфильме впервые прозвучала песенка со словами «От улыбки станет всем светлей»?,«Крошка Енот»,«По дороге с облаками»,«Мама для мамонтёнка»,«Трям! Здравствуйте!»
4,Кто из этих персонажей итальянской комедии дель арте является женщиной?,Коломбина,Бригелла,Панталоне,Пульчинелла
5,Какой из этих языков относится к германской группе?,Идиш,Кайла,Арамейский,Иврит
6,"Как горнолыжники называют вид фристайла, в котором они прыгают с кочки на кочку?",Могул,Слалом,Сёрф,Плуг
7,Кто перенёс столицу Войска Донского в Новочеркасск?,Матвей Платов,Григорий Потёмкин,Алексей Иловайский,Александр Суворов
8,Какой динозавр изображен на гербе и флаге Чебулинского района Кемеровской области?,Пситтакозавр,Теризинозавр,Тираннозавр,Стиракозавр
9,Какое имя получил при рождении советский актёр Анатолий Солоницын?,Отто,Соломон,Бонапарт,Гелий
