,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая рыба обогащает воду кислородом с помощью электрических разрядов?,Угорь,Вьюн,Конёк,Акула
1,Кто из героев Ильфа и Петрова не был «сыном лейтенанта Шмидта»?,Воробьянинов,Бендер,Балаганов,Паниковский
2,Собака какой породы первоначально дала название хот-догу?,такса,болонка,сеттер,бульдог
3,"Кому посчастливилось переплыть Тихий океан, ни разу не попав в шторм?",Фернану Магеллану,Педру Кабралу,Христофору Колумбу,Васко да Гаме
4,К какому отряду насекомых относятся муравьиные львы?,Сетчатокрылые,Перепончатокрылые,Чешуекрылые,Прямокрылые
5,Каким словом заканчивается афоризм знаменитого ученого Льва Ландау: «Главное в физике — умение...»?,Пренебрегать,Предчувствовать,Предвидеть,Превосходить
6,"В какой опере исполняется ария, начинающаяся со слов: «Сердце красавиц склонно к измене/ И перемене, как ветер мая»?",«Риголетто»,«Кармен»,«Травиата»,«Отелло»
7,Последовательность чисел 13; 21; 29; 37; ... - это:,Арифметическая прогрессия,Геометрическая прогрессия,Ряд Фурье,Ряд Тейлора
8,"Как звали отца Иванушки из ""Конька-Горбунка""?",Петр,Степан,Неизвестно как,Федор
9,В каком городе завершилась земная жизнь Александра Невского?,Городец,Ярославль,Ростов Великий,Торжок
