,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что, согласно песне, нечаянно нагрянет?",Любовь,Грусть,Радость,Богатство
1,"У какого из этих растений лист имеет форму, отличную от трёх остальных?",Рябина,Тополь,Берёза,Сирень
2,Как биологи называют помещение для содержания змей?,Террариум,Аквариум,Виварий,Дендрарий
3,На каком материке был найден самый крупный на данный момент алмаз?,Африка,Австралия,Северная Америка,Евразия
4,Жена какого библейского персонажа превратилась в соляной столп?,Лота,Ионы,Ноя,Сифа
5,"На сколько классов были разделены гражданские чины в ""Табели о рангах""?",14,13,12,11
6,"О чем предупреждает арабская пословица: ""Тот, кто приходит без приглашения, спит ...""?",Без постели,Без ужина,С верблюдицей,В гробу
7,В каком родстве состояли создатели первого российского паровоза Ефим и Мирон Черепановы?,отец и сын,родные братья,дед и внук,двоюродные братья
8,Какая из аллотропных модификаций углерода имеет одномерное строение?,Нанотрубки,Графен,Графит,Фуллерен
9,Какое растение называют капустной пальмой?,Евтерпа,Максбурретия,Хамедорея,Лепидорахис
