,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого ордена не было в царской России?,Красного Знамени,Белого орла,Святого Станислава,Святой Анны
1,Что написал Данте?,«Божественную комедию»,«Божественный фарс»,«Божественную трагедию»,«Божественную драму»
2,В каком американском штате находится Голливуд?,Калифорния,Колорадо,Флорида,Техас
3,Какой орган в большей степени поражается при болезни Боткина?,Печень,Почки,Кишечник,Легкие
4,"На чем сидит птица Гамаюн, изображенная на гербе Смоленска?",На пушке,На дереве,На крепостной башне,На античной колонне
5,Какое имя не носила ни одна из сестёр Щербацких в «Анне Карениной» Л. Н. Толстого?,Мари,Долли,Кити,Натали
6,"Как теперь называется станция, на которой Анна Каренина бросилась под поезд?",Железнодорожная,Серп и Молот,Мичуринец,Моссельмаш
7,В какой из этих битв не участвовал Александр Македонский?,При Адрианополе,При Иссе,При Гавгамелах,При Гранике
8,"Из какой басни И.А.Крылова пошло выражение:""Рыльце в пуху""?",Лисица и сурок,Ворона и лисица,Волк и лисица,Лисица и осёл
9,Какая из этих войн древнеримской истории случилась позднее?,Перузинская война,Кимврская война,Сирийская война,Галльская война
