,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На эмблеме какого театра изображена чайка?,МХАТ,Большой театр,Театр Наталии Сац,Уголок Дурова
1,Какой режим господствует в Великобритании?,Парламентская монархия,Парламентаризм,Абсолютная монархия,Демократическая республика
2,Какой белок транспортирует кислород к тканям?,Гемоглобин,Миоглобин,Трансферрин,Альбумин
3,Какое море называют янтарным?,Балтийское,Каспийское,Охотское,Чёрное
4,Какой стороны у кирпича нет?,Вилок,Ложок,Постель,Тычок
5,Для какого певческого голоса Шарлем Гуно написана партия Фауста?,Тенор,Контральто,Баритон,Бас
6,"Кто из этих Римских пап издал буллу Summis Desiderantes affectibus, чем положил начало ведовским процессам?",Иннокентий VIII,Сикст IV,Пий II,Павел II
7,"Как в международном праве называются лица, входящие в состав вооруженных сил и непосредственно участвующие в военных действиях?",Комбатанты,Герусии,Коммандисты,Коллаборационисты
8,Какой город был столицей Великой Волжской Булгарии?,Биляр,Сувар,Ошель,Дуляк
9,"О ком Йозеф Геббельс написал: «Единственная из всех звезд, кто нас понимает»?",Лени Рифеншталь,Марлен Дитрих,Ольга Чехова,Марика Рёкк
