,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Для производства чего используется мелованная бумага?,глянцевых журналов,денег,копировальной бумаги,обоев
1,У мужчины есть шурин. Кем шурин приходится жене этого мужчины?,Братом,Деверем,Свояком,Зятем
2,"Какая из этих фраз, ставших впоследствии крылатыми, не звучала в мультфильме ""Жил-был пёс""?","""Поздравляю тебя, Шарик, ты балбес!""","""Шо, опять?""","""Щас спою!""","""Ты заходи, если что..."""
3,"Какая из этих команд собаке означает ""лежать""?",Куш!,Фас!,Тубо,Апорт!
4,"Перед каким ударом футбольный комментатор обычно напоминает ""Прямой не идёт""?",Свободный,Угловой,Штрафной,Пенальти
5,Где находится озеро Алтынколь?,На Алтае,В Казахстане,В Туве,В Хакассии
6,На каком стадионе проводятся теннисные матчи Открытого чемпионата Австралии?,Рода Лейвера,Ивонны Гулагонг,Кена Розуолла,Джона Ньюкомба
7,"Слоганом какого фильма была фраза «Он отправился на поиски Америки, но не мог найти её нигде»?",«Беспечный ездок»,"«Париж, Техас»",«Дикий сердцем»,«Полуночный ковбой»
8,"Какая буква отсутствует в русском переводе романа «Исчезание» французского писателя Ж. Перека, если в оригинальном тексте нет буквы «е»?",О,И,М,А
9,Приором какого католического военного ордена был монах-рыцарь Диего Веласкес?,Орден Калатравы,Орден Монтессы,Орден Монтегаудио,Вифлеемский орден
