,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какими линейками размечены тетрадки первоклассников?,косыми,пунктирными,волнистыми,кривыми
1,Каким орденом был награждён во времена СССР государственный Эрмитаж?,Орден Ленина,Орден Октябрьской Революции,Орден Трудового Красного Знамени,Орден Дружбы народов
2,В результате ошибки какого путешественника коренных жителей Америки стали называть индейцами?,Христофора Колумба,Фернана Магеллана,Фрэнсиса Дрейка,Марко Поло
3,"Какая современная группа животных, как и динозавры, относится к группе архозавров?",Крокодилы,Черепахи,Змеи,Ящерицы
4,"Морской путь в какую страну искала экспедиция Колумба, доплыв вместо этого до Америки?",Индия,Япония,Китай,Эфиопия
5,Как называется архитектурно оформленный вход в здание?,Портал,Патио,Портик,Фронтон
6,"Какой поэт написал эти строки: ""Себя как в зеркале я вижу, но это зеркало мне льстит.""?",А. Пушкин,М. Лермонтов,Н. Языков,Е. Баратынский
7,Чье произведение легло в основу фильма А. Хичкока «Птицы»?,Дафна Дюморье,"Пьер Буало, Тома Нарсежак",Себастьен Жапризо,Роберт Блох
8,"Какое античное произведение легло в основу ряда сюжетных линий, используемых братьями Коэн в фильме «О, где же ты, брат?»",«Одиссея» Гомера,«Энеида» Вергилия,«Царь Эдип» Софокла,«Орестея» Эсхила
9,"Какое название получила молекула фуллерена, состоящая из 60 атомов углерода?",Бакминстерфуллерен,Фаззибол,Кораннулен,Регбифуллерен
