,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих существ не ядовито?,Енот,Скорпион,Эфа,Каракурт
1,Какие из этих часов могут иметь секундную стрелку?,Кварцевые,Песочные,Солнечные,Водяные
2,"Какая птица чудесно поет, но и может противно мяукать?",Иволга,Кукушка,Канарейка,Ржанка
3,Где впервые был зажжён Вечный огонь на могиле Неизвестного солдата?,Париж,Москва,Рим,Лондон
4,Кто из этих теннисистов родом из Швейцарии?,Федерер,Маррей,Надаль,Джокович
5,"Сюжет какого из рассказов о Шерлоке Холмсе основан на существовании компрометирующей фотографии ""кабинетного размера""?",Скандал в Богемии,Желтое лицо,Знатный холостяк,Установление личности
6,"Чьё имя носит премия мира, учреждённая в 2010 году в Китайской Народной Республике?",Конфуция,Лао Цзы,Мао Цзэдуна,Ден Сяопина
7,Какой из этих химических элементов не относится к платиновым металлам?,Рений,Палладий,Рутений,Осмий
8,Старинная русская одежда ферязь была одеждой…,"И мужск., и женск.",Женской,Мужской,Девичьей
9,"С чем связано слово ""биссектус""?",Древнеримский календарь,Архитектура,Сексология,Алгебра
