,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто был конкурентом Остапа Бендера и Кисы Воробьянинова во время поиска 12 стульев?,Отец Фёдор,Кардинал Ришелье,Монах Периньон,Пастор Шлаг
1,Сколько струн у альта?,4,3,2,5
2,"Как звали жену сына Каллиопы, Орфея?",Эвридика,Эрида,Электра,Эрато
3,"Кто из исполнителей был первым представителем России на песенном конкурсе ""Евровидение""?",Мария Кац,Наталия Подольская,Алсу,Тату
4,"Кто из великих фантастов является автором романа ""Фиаско""?",С. Лем,К. Саймак,Р.Бредбери,Г. Уэллс
5,В какой день Роберт Фишер категорически отказывался играть на турнирах?,Пятница,Вторник,Воскресенье,Четверг
6,"На сколько нужно перевести часы, переплыв с острова Ратманова на остров Крузенштерн?",На 24 часа назад,На 1 час назад,На 1 час вперёд,На 24 часа вперёд
7,Кто из этих великих философов был не англичанином?,Э. Мах,У. Оккам,Дж. Локк,Т. Гоббс
8,Кто из этих российских военачальников был кавалером ордена Святого Георгия всех четырех степеней?,М. Б. Барклай-де-Толли,П. И. Багратион,М. А. Милорадович,А. В. Суворов
9,Какая точка одинакова для шкал Цельсия и Фаренгейта (оба термометра покажут одно и тоже)?,-40 градусов,-18 градусов,0 градусов,32 градусов
