,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из перечисленного называют цедрой?,Кожуру цитрусовыx,Корку арбуза,Ядра ореxов,Мякоть кокоса
1,"Какие животные собираются в группы, называемые прайдами?",Львы,Слоны,Носороги,Тигры
2,Какое слово переводится с латыни как «запираю на ключ»?,Анклав,Колония,Доминион,Сателлит
3,"Какая птица жила у дяди Фёдора, героя книги Эдуарда Успенского?",галчонок,скворчонок,воронёнок,совёнок
4,Какая рыбка может залезть на дерево?,Илистый прыгун,Морская лисичка,Морской кот,Золотая рыбка
5,Кто из них является аквариумной рыбкой?,данио,сабан,очоко,крамбе
6,На какой улице Санкт-Петербурга находятся скульптуры кошки Василисы и кота Елисея?,Малая Садовая,Малая Морская,Малая Балканская,Малая Конюшенная
7,Какая из этих рек не протекает по территории Белоруссии?,Дон,Днепр,Западная Двина,Неман
8,Чей год идет сразу за годом Обезьяны в восточном календаре?,Петуха,Дракона,Змеи,Крысы
9,Какому времени года соответствует 2-й месяц французского республиканского календаря брюмер?,Осень,Лето,Зима,Весна
