,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется газета железнодорожников?,«Гудок»,«Рожок»,«Свирель»,«Дудка»
1,Гран-при какой страны обычно открывает сезон Формулы-1?,Австралия,Япония,Монако,Китай
2,"В какой оперетте утверждается, что «без женщин жить нельзя на свете»?",«Сильва»,«Весёлая вдова»,«Летучая мышь»,«Фиалка Монмартра»
3,"В каких ""окнах сатиры"" работал Владимир Маяковский?",РОСТА,ОСВАГ,"""Фитиль""",ТАСС
4,Как в опере называют ведущую певицу?,Примадонна,Прима,Оперная Прима,Певица
5,"Кто из этих женщин заметил: ""Здесь я не нужна. Там я невозможна""?",Марина Цветаева,Айседора Дункан,Моника Левински,Мата Хари
6,"В какой опере исполняется ария, начинающаяся со слов: «Что смерть? Давно желанный сон»?",«Мазепа»,«Демон»,«Иван Сусанин»,«Князь Игорь»
7,Каково приблизительное расстояние от Луны до Земли?,"384,5 тыс. км.","236,4 тыс. км.","55,76 млн. км.","1,15 млн. км."
8,Какой поэт «озвучил» необычную мечту: «Розу белую с черною жабой я хотел на земле повенчать»?,С. Есенин,Н. Гумилёв,А. Блок,В. Маяковский
9,"Сколько бесед провел с Вячеславом Молотовым, а позже написал об этом книгу, писатель и публицист Феликс Чуев?",140,50,210,75
