,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется дыхательное отверстие у китообразных, находящееся, как правило, на самом верху головы?",Дыхало,Воздухозаборник,Нос,Ноздря
1,"Кто профессионально использовал ""тихую сапу""?",Сапёры,Конница,Артиллеристы,Пехота
2,Кто в России 19 века носил ментик?,гусары,охотники,повара,судьи
3,"Какой из этих персонажей сначала был мультипликационным, а затем стал литературным героем?",Попугай Кеша,Карлсон,Доктор Айболит,Капитан Врунгель
4,На каком полуострове расположен город Владивосток?,Муравьев-Амурский,Петра Великого,Владивосток,Сихотэ-Алинь
5,Профиль какого актёра изображён на советском ордене Александра Невского?,Николая Черкасова,Ивана Мозжухина,Бориса Андреева,Николая Крючкова
6,Какая поэтесса задала нам грустный вопрос: «Сто часов счастья... Разве этого мало»?,В. Тушнова,Ю. Друнина,О. Берггольц,Б. Ахмадулина
7,Кто был матерью близнецов Аполлона и Артемиды?,Лето,Гера,Деметра,Евринома
8,В каком городе США провёл детство великий аргентинский композитор Астор Пьяццолла?,Нью-Йорк,Чикаго,Майами,Лос-Анджелес
9,"Какой по традиции должна быть вышивальщица касайского бархата, производимого в Демократической Республике Конго?",Беременной,Старше 50 лет,Кормящей матерью,Легче 50 кг
