,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как зовут известную новозеландскую оперную певицу, певшую на свадьбе принца Чарльза и Дианы Спенсер?",Кири Те Канава,Кири Те Паз,Кири Те Яма,Кири Те Ров
1,"Какое название носил международный молодёжный фестиваль политической песни, проходивший в Сочи с 1967 по 1990 год?","""Красная гвоздика""","""Бордовый пион""","""Жёлтый тюльпан""","""Белая роза"""
2,Какой гриб по-другому именуют красноголовиком?,Подосиновик,Мухомор,Боровик,Подберёзовик
3,"Кто из этих философов изложил свое мировоззрение в труде ""Так говорил Заратустра""?",Ницше,Шопенгауэр,Юнг,Кант
4,Кто победил первого чемпиона мира по шахматам?,Э. Ласкер,М. Эйве,А. Алёхин,Х.Р. Капабланка
5,Какой город является столицей Северной Ирландии?,Белфаст,Лондон,Эдинбург,Дублин
6,"Как звали последнего Магистра Ордена тамплиеров, сожженного на Еврейском острове в Париже в феврале 1314 года?",Жак де Моле,Гильом де Боже,Иль де Ботэ,Гуго де Пейн
7,"Как называется утверждение о том, что любое чётное число, начиная с 4, можно представить в виде суммы двух простых чисел?",Проблема Гольдбаха,Гипотеза Римана,Теорема Коши,Тезис Галуа
8,Что было расположено на площади Звезды в книге Ю. Олеши «Три толстяка»?,Самый большой в мире фонарь,Цветник в форме звезды,Дворец министров,Замок Трёх Толстяков
9,"Какой университет в 1879 году удостоил И. С. Тургенева званием ""почётного доктора""?",Оксфорд,МГУ,Гарвард,Кембридж
