,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую внешнюю политику называют дипломатией канонерок?,Нажима через демонстрацию силы,Скрытого подкупа,Выжидательную,Дружественную
1,В какой из этих сельскохозяйственных построек животные спят на насесте?,Курятник,Конюшня,Коровник,Крольчатник
2,С какой из стран Испания не граничит?,Италия,Португалия,Франция,Андорра
3,Сколько байт в 1 Мбайте?,1048576,1000000,1000,1024
4,Звезды какого типа самые массивные?,Гипергиганты,Сверхгиганты,Яркие гиганты,Белые карлики
5,"Как звали дочь короля Франции Филиппа IV, жену английского короля Эдуарда II?",Изабелла,Маргарет,Тереза,Мария
6,В каком году состоялось первое вручение премии американской киноакадемии?,1929,1935,1907,1949
7,Какой холм в Риме находится на правом берегу Тибра?,Ватикан,Эсквилин,Палатин,Виминал
8,Кто из героев «Сильмариллиона» создал Сильмариллы?,Феанор,Финвэ,Финарфин,Финрод
9,"Кто был основным представителем жанра ""опера спасения"", получившего развитие в годы Великой французской революции?",Луиджи Керубини,Луиджи Леньяни,Доменико Чимароза,Мауро Джулиани
