,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая акула существует?,Тигровая,Пантерная,Львиная,Гепардовая
1,Температура какой величины в принципе невозможна в нашей вселенной?,-300 градусов Цельсия,3000000 градусов Цельсия,3000000 градусов Кельвина,300000 градусов Цельсия
2,Какое животное стало причиной скандала в рассказе Чехова «Хамелеон»?,Собака,Хамелеон,Лошадь,Свинья
3,Как называется одна из ранних пьес А. П. Чехова?,«Иванов»,«Петров»,«Сидоров»,«Николаев»
4,Кто является главнокомандующим Вооружённых сил Бразилии?,Президент,Министр обороны,Председатель Федерального сената,Вице-президент
5,"На верфи какого города был построен знаменитый британский трансатлантический пароход ""Титаник""?",Белфаст,Ливерпуль,Саутгемптон,Квинстаун
6,Какой из этих штатов граничит с наибольшим количеством других штатов?,Теннесси,Пенсильвания,Айдахо,Небраска
7, Какой римский папа заказал Микеланджело Буонарроти роспись свода Сикстинской капеллы ?, Юлий II, Лев Х, Климент VII, Пий III
8,"Из листьев какого растения получают грубое волокно сизаль, идущее на изготовление канатов, сетей, щеток и пр.?",Агава,Араукария,Арека,Абака
9,Что определяло цвет первых билетов Московского метрополитена — красный либо желтый?,Направление поездки,"Время, проведенное в метро",Будний или выходной день,Дальность поездки
