,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Из какого меха сделаны шапки королевских гвардейцев Великобритании?,Медвежий,Волчий,Овечий,Соболиный
1,"Как с английского буквально переводится название группы ""Роллинг Стоунз""?","""Катящиеся камни""","""Плывущие топоры""","""Ползущие брёвна""","""Летящие кирпичи"""
2,Какова толщина человеческой барабанной перепонки?,0.1 мм,1 см,1 мм,0.01 мм
3,Назовите фамилию «нарушителя конвенции» из «Золотого теленка».,Паниковский,Балаганов,Лоханкин,Козлевич
4,Какая из этих рыб не относится к отряду карпообразных?,Корюшка,Пескарь,Карась,Уклейка
5,Какую «влюблённую парочку» можно увидеть на центральной площади Киева?,фонари,люки,киоски,автобусы
6,"Как назывался цикл стихотворений, написанных Мусой Джалилем в тюрьме и опубликованных посмертно?","""Моабитская тетрадь""","""Пройденные пути""","""Письмоносец""","""Мы идем"""
7,Какова высота памятника Юрию Гагарину на Ленинском проспекте?,42 метра,32 метра,62 метра,52 метра
8,"Что, в отличие от других хищных птиц, отсутствует у сов?",Зоб,Слепая кишка,Копчиковая железа,Киль
9,"Какие команды стали первыми победителями чемпионата и Кубка СССР по футболу, соответственно?",Динамо Москва и Локомотив Москва,Спартак Москва и Локомотив Москва,Динамо Москва и Спартак Москва,Спартак Москва и Динамо Тбилиси
