,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какая фамилия у профессора в повести М.А. Булгакова ""Собачье сердце""?",Преображенский,Борменталь,Шариков,Бездомный
1,Что получает победитель в известной песне группы ABBA?,Всё,Автомобиль,Шиш с маслом,Ключи от квартиры
2,В каком из этих вариантов допущена пунктуационная ошибка?,Синдром Кандинского-Клерамбо,Закон Гей-Люссака,Болезнь Тея — Сакса,Принцип Ле Шателье — Брауна
3,В какое животное могла превращаться Минерва Макгонагалл — персонаж серии книги Дж. К. Роулинг о Гарри Поттере?,Кошка,Волк,Медведь,Собака
4,Кто стал первым обладателем Золотой бутсы?,Эйсебио,Стрельцов,Пеле,Гарринча
5,Как называется банк Ватикана?,Институт религиозных дел,Банк Святого Престола,Ватиканское отделение Банка Италии,Национальный Банк Ватикана
6,Кого называют советским вариантом Козьмы Пруткова?,Евгения Сазонова,Светлану Алёшину,Николая Фоменко,Сократа Платонова
7,На территории какой современной области России родился Илья Муромец?,Владимирская,Тверская,Рязанская,Тульская
8,"Как по-научному называется ""удочка"" на вершине головы у костистых рыб отряда удильщикообразные, служащая для приманивания добычи?",Иллиций,Гипуралий,Гоноподий,Эпуралий
9,"Вблизи какой станции Московского метрополитена располагается верстовой столб с выбитой на нём надписью ""От Москвы 2 версты""?","""Площадь Ильича""","""Улица 1905 года""","""Проспект Мира""","""Крестьянская Застава"""
