,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что стало с кошкой в фильме Леонида Гайдая после того, как Шурик вытер ее полотенцем?","Исчезла, а на полотенце появился рисунок из кошек",Прыгнула на люстру,Нырнула в аквариум,Попала в прошлое
1,Какой инструмент не является родственником фортепиано?,Кларнет,Клавикорд,Рояль,Клавесин
2,Что отсутствует у классического органа?,струны,педали,клавиши,трубы
3,"Какое обвинение в свой адрес не выносил Марти Макфлай, герой фильма «Назад в будущее»?",В трусости,В невежестве,В предательстве,В пьянстве
4,В каком году умер Александр Македонский?,323 до н. э.,321 до н. э.,320 до н. э.,318 до н. э.
5,В каком году на Руси была введена в обращение копейка?,1534,1734,1634,1434
6,Кто был руководителем национально-освободительной революции в Турции в 1918-1923 годах?,Кемаль Ататюрк,Хасан Шаш,Ибрагим Туркан,Сулейман Демирель
7,Сколько водохранилищ находится в течении реки Волга?,9,6,8,7
8,"Кто ввел в научный обиход термин ""Великий шёлковый путь""?",Фердинанд фон Рихтгофен,Эвальд фон Клейст,Эрнст Генрих Геринг,Владимир фон Манштейн
9,Какой историк Древней Греции умер в 7 году до нашей эры?,Дионисий Галикарнасский,Филипп Сидский,Геродот,Эфор Кимский
