,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как зовут канатоходца в сказке Юрия Олеши «Три толстяка»?,Тибул,Абдул,Кабул,Надул
1,"Кто автор картины ""Черный квадрат""?",Казимир Малевич,Винсент Ван Гог,Пабло Пикассо,Поль Гоген
2,Как называется писательский ресторан в романе Булгакова «Мастер и Маргарита»?,«У Грибоедова»,«У Герцена»,«У Гончарова»,«У Горького»
3,"Кто был избран первым Магистром интеллектуального казино ""Что? Где? Когда?""?",Александр Друзь,Виктор Сиднев,Максим Поташев,Андрей Козлов
4,Как называется фильм Бернардо Бертолуччи?,"""Ускользающая красота""","""Улетающая любовь""","""Убегающая радость""","""Уходящее счастье"""
5,Какой писатель носил псевдоним Ириней Модестович Гомозейка?,В. Одоевский,А. Толстой,А. Погорельский,К. Булычев
6,"Романа с каким названием нет в Марсианской трилогии Кима Стэнли Робинсона, посвящённой терраформированию и заселению красной планеты?","""Белый Марс""","""Зелёный Марс""","""Голубой Марс""","""Красный Марс"""
7,"Какая марка виски «Джонни Уокер» представляет смесь 16 редких сортов, некоторым из которых 50 лет?",«Блю Лейбл»,«Платинум Лейбл»,«Дабл Блэк»,«Голд Лейбл»
8,"Какая картина Ф. Кало послужила источником вдохновения для Жана-Поля Готье при создании костюма Лилу из белых полос ткани в фильме Л. Бессона ""Пятый элемент""?","""Сломанная колонна""","""Автопортрет с обезьянкой""","""Портрет женщины в белом""","""Корни"""
9,"Представители какого семейства млекопитающих, помимо кошачьих, умеют мурлыкать?",Виверровые,Лориевые (приматы),Моржовые,Куньи
