,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Если спецавтомобиль включил сирену, этот сигнал означает:","""Посторонись! Срочное дело!""","""Кто будет третьим?""","""Наши забили гол!""","""Поделитесь бензином!"""
1,Как называется часть вегетативной нервной системы?,Симпатическая,Миловидная,Привлекательная,Красивая
2,Какой рыцарский орден существует в Великобритании почти триста лет?,орден Бани,орден Кухни,орден Кабинета,орден Погреба
3,Какой народ составляет вместе с фламандцами население Бельгии?,Валлоны,Фризы,Фландры,Французы
4,Мастерскую какого режиссера окончил Эльдар Рязанов во ВГИКе?,Г.М.Козинцев,М.И.Ромм,С.А.Герасимов,И.А.Пырьев
5,Что из этого является спутником Сатурна?,Диона,Гаспра,Итокава,Матильда
6,Выходцы из какой страны основали в древности Карфаген?,Финикия,Фригия,Урарту,Лидия
7,Как в Древнем Риме называлась легкая пехота?,Велиты,Гастаты,Гоплиты,Принципы
8,Какая из этих стран дала миру больше Нобелевских лауреатов?,Нидерланды,Норвегия,Дания,Канада
9,Аборигенами какого из перечисленных островов является народ чаморро?,Гуам,Науру,Факаофо,Остров Рождества
