,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто автор стихотворения, в котором делается вывод: «все работы хороши, выбирай на вкус!»?",Владимир Маяковский,Федор Тютчев,Евгений Евтушенко,Алекандр Блок
1,"Из какого фильма вышла фраза Савелия Крамарова ""Чуть что, сразу косой""?","""Джентльмены удачи""","""Большая перемена""","""Неуловимые мстители""","""Иван Васильевич ..."""
2,В какую страну вторглись советские войска 30 ноября 1939 года?,Финляндия,Иран,Польша,Румыния
3,Рядом с чем размещён памятник почтальону Печкину в Луховицах?,С почтой,С велосипедным заводом,С кинотеатром,"С фабрикой, выпускающей печи"
4,В честь какого мореплавателя названы оба Американских континента?,Веспуччи,Магеллан,Колумб,Васко-да-Гама
5,Ради встречи с какой женщиной Печорин загнал коня?,Вера,Контрабандистка,Бэла,Мери
6,Какой фрукт имеет сорт «дуля астраханская»?,груша,абрикос,яблоко,слива
7,"Кто из этих французских писателей - лауреатов Нобелевской премии - написал роман ""Остров пингвинов""?",А. Франс,А. Жид,Р. Роллан,Ф. Мориак
8,На каком из этих спутников предполагают наличие жидких морей подо льдом?,Европа,Харон,Деймос,Ио
9,"Как называется раздел энтомологии, изучающий пчел?",Апиология,Блаттоптерология,Одонатология,Мирмекология
