,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто, согласно строчке из песни, весело живёт от сессии до сессии?",Студенты,Доценты,Доктора,Депутаты
1,"Как с древнегреческого переводится ""динозавр""?",Ужасный ящер,Уродливая лошадь,Чудовищная тварь,Зубастый монстр
2,Какая организация объединяет футбольные ассоциации всего мира?,ФИФА,ФИДЕ,ФАИ,УЕФА
3,Какое место в мире занимает Бразилия по численности населения?,5-е место,6-е место,7-е место,4-е место
4,Название какой из этих ягод - анаграмма столицы Филиппин?,Малина,Калина,Морошка,Рябина
5,Какое животное с античных времен считалось символом самопожертвования?,Пеликан,Муравей,Лошадь,Черепаха
6,Где находится Меридово озеро?,Египте,Израиле,Пакистане,Ираке
7,Название какого города по одной из легенд произошло от монгольского названия десятитысячного войска?,Тюмень,Пермь,Барнаул,Кемерово
8,"Кто из нижеперечисленных актеров сыграл главную роль талантливого шахматиста в фильме режиссера Сергея Микаэляна ""Гроссмейстер""?",Андрей Мягков,Михаил Козаков,Эммануил Виторган,Владислав Дворжецкий
9,"Вежа, костерь - что обозначают эти слова ?",Башня,Растение,Вид одежды,Лодка
