,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется популярное ныне в России японское блюдо?,суши,острова,моря,архипелаги
1,Исследованием чего занимается ученый-лимнолог?,Озера,Медузы,Ракообразные,Рукописи
2,"Продолжите высказывание Ф. Раневской: «Если больной очень хочет жить, врачи...»?",Бессильны,Поспешат на помощь,Помогут,Вылечат
3,Какое из этих насекомых относится к отряду жесткокрылых?,Голиаф,Анофелес,Цеце,Ручейник
4,Что появилось в период деятельности С. Ю. Витте на железнодорожном транспорте?,Подстаканники,Выдача белья,Проводники,Титаны с кипятком
5,Что не входило в список королевств гептархии древней Англии?,Дорсет,Мерсия,Эссекс,Нортумбрия
6,Какой из этих советских орденов носится на правой стороне груди?,Кутузова,Ленина,Славы,Мать-Героиня
7,Кто из этих композиторов не писал либретто своих опер?,Моцарт,Мусоргский,Прокофьев,Берлиоз
8,Какая из этих кислот может растворять стекло?,Фтороводородная,Хлороводородная,Бромоводородная,Йодоводородная
9,Артистом какого театра в течение 22 лет был прославленный грузинский спортивный комментатор Котэ Махарадзе?,Шота Руставели,Захария Палиашвили,Васо Абашидзе,Сандро Ахметели
