,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из этого не относится к растениям?,Гавиал,Нарцисс,Агава,Герань
1,От названия какого географического объекта получил своё имя Апеннинский полуостров?,Горная система,Река,Город,Море
2,На территории какого современного государства находится вулкан Везувий?,Италия,Испания,Греция,Франция
3,Кто написал марш Будённого?,Покрасс,Дунаевский,Александров,Мокроусов
4,"В связи с переносом и заменой одного московского памятника появилась эпиграмма: «Юмор... нам мил, Слёзы... — помеха. Сидя, грусть он наводил, Пусть теперь стоит — для смеха!» Восстановите пропущенную фамилию.",Гоголь,Горький,Пушкин,Скрябин
5,Что украшает алмаз «Орлов»?,Императорский скипетр,Императорскую державу,Большую императорскую корону,Малую императорскую корону
6,Кто из этих живописцев был другом детства Эмиля Золя?,Поль Сезанн,Клод Моне,Поль Гоген,Камиль Писсарро
7,Какой чешский город был раньше известен как Аустерлиц?,Славков-у-Брна,Страж-под-Ральскем,Моравске-Будеёвице,Киншперк-над-Огржи
8,Кто из теннисистов в 2011 году установил официальный абсолютный мировой рекорд скорости подачи теннисного мяча — 251 км/ч?,Иво Карлович,Иван Додиг,Давид Налбандян,Роджер Федерер
9,Какой правитель Великого княжества Литовского надолго занял значительную часть русских территорий вместе с Киевом?,Ольгерд,Ягайло,Витовт,Миндовг
