,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какую роль, согласно расхожему выражению, в коллективе обычно отводят лидеру?",Первой скрипки,Третьего барабана,Четвёртого саксофона,Второго дома
1,Что из этого можно найти в коже животного?,Луковица,Картофелина,Спагетти,Морковь
2,Как по-другому называется меренга — французский десерт из взбитых с сахаром и запечённых яичных белков?,Безе,Суфле,Пралине,Крем-брюле
3,"Как называется длинное музыкальное произведение, исполняемое всем составом оркестра?",Симфония,Концерт,Соната,Ария
4,"Какая самая большая сумма выигрыша в телеигре ""Кто хочет стать миллионером?""?",3 миллиона,1 миллион,5 миллионов,750 тысяч
5,Какая кислота образует арсенаты?,Мышьяковая,Уксусная,Плавиковая,Синильная
6,Сколько дочерей было у Мнемозины — богини памяти?,9,7,13,11
7,"Кто автор афоризма: «Бескорыстное враньё — это не ложь, это поэзия»?",Сергей Довлатов,Козьма Прутков,Марк Твен,Станислав Ежи Лец
8,В каком городе была основана группа «Гражданская оборона»?,Омск,Свердловск,Новосибирск,Ижевск
9,Какой картины нет у Альфонса Алле?,"""Полёт голубого ангела в весеннем небе""","""Первое причастие страдающих анемией девушек в снежную пору""","""Уборка урожая помидоров на берегу Красного моря апоплексическими кардиналами""","""Битва негров в пещере глубокой ночью"""
