,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как правильно закончить поговорку «Вот тебе, бабушка, и…»?",Юрьев день,День рождения,День космонавтики,Последний день Помпеи
1,"Как называется полоса суши, соединяющая два материка, разделённые водой?",Перешеек,Переносица,Перепонка,Перелопатка
2,Кто в сказке Алана Милна жил рядом с табличкой «Посторонним В.»?,Пятачок,Винни-Пух,Кролик,Кристофер Робин
3,Кто написал знаменитый марш «Прощание славянки»?,Василий Агапкин,Михаил Огинский,Алексей Львов,Михаил Глинка
4,Какая горная система самая протяженная на Земле?,Анды,Гималаи,Аппалачи,Альпы
5,Что согласно правилам истинного джентльмена XIX века мужчина должен был менять шесть раз в день?,перчатки,галстук,носки,платок
6,Какие латинские слова легли в основу термина «мануфактура»?,«рука» и «изготовление»,«много» и «рабочий»,«станок» и «делать»,«основа» и «ткань»
7,Какой российский актёр был удостоен британской премии Лоуренса Оливье за роль Есенина?,Олег Меньшиков,Сергей Безруков,Евгений Миронов,Родион Нахапетов
8,В какой стране зародилась игра кегли?,Германия,Швейцария,Австрия,Голландия
9,Что из перечисленного не использовалось в качестве разменной монеты в империи Инков?,Косточки авокадо,Листья коки,Медные топорики,Раковины
