,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих ювелирных материалов имеет неорганическое происхождение?,Малахит,Жемчуг,Коралл,Янтарь
1,"Сколько ""смягчающих"" гласных в русском алфавите?",5,6,4,10
2,С кем не был в согласии Полиграф Полиграфович Шариков по вопросам идеологии?,Энгельсом и Каутским,Энгельсом,Гегелем,Каутским
3,"Какой продукт питания стал причиной смерти Берлиоза (""Мастер и Маргарита"")?",Подсолнечное масло,Кефир,Шоколад,Говядина
4,Как будет по-польски «приятного аппетита»?,Smacznego!,Prosze o rachunek!,Ostroznie!,Rozklad jazdy!
5,Какой певец в 1979 году гастролировал по Советскому Союзу?,Элтон Джон,Майкл Джексон,Джон Леннон,Мик Джаггер
6,"Как звали младшего сержанта Кантария, водрузившего знамя Победы над Рейхстагом?",Мелитон,Ираклий,Тариэл,Малхаз
7,"Как звали великого магистра Ордена госпитальеров, руководившего в 1522 году героической обороной Родоса?",Филипп де Вилье де л’Иль-Адам,Мануэль Пинто де Фонсека,Жан де Ластик,Гийом де Шатонёф
8,Как называется видоизменённый подземный побег у одуванчика?,Каудекс,Клубнелуковица,Стеблевой клубень,Подземный столон
9,Какой штат Нигерии является самым большим по площади?,Нигер,Кадуна,Тараба,Борно
