,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что используют, чтобы найти нужную информацию во Всемирной паутине?",поисковую систему,стаю дрессированных пауков,справочное бюро,отряд следопытов
1,Какое государство омывается водами Ботнического и Финского заливов Балтийского моря?,Финляндия,Эстония,Швеция,Норвегия
2,"Какое животное, посаженное на воеводство, чижика съело в сказке М. Е. Салтыкова-Щедрина?",Медведь,Орел,Барсук,Кот
3,"На каком вокзале, откуда отправлялись эшелоны на фронт, впервые прозвучала песня «Священная война»?",Белорусский,Курский,Рижский,Киевский
4,"Что согласно пословице, сеяли..., а косим лебеду?",Рожь,Овес,Пшеница,Горох
5,Сколько должностей насчитывала петровская «Табель о рангах»?,263,239,286,208
6,"Кто и кому сказал пророческие слова: «Дело такое жаркое, что я, наверное, тебя больше не увижу. Мы добьемся торжества, или же я буду убит»?",Коленкур Коленкуру,Болконский Наташе,Даву Удино,Багратион коню
7,"Какой из перечисленных артистов позже остальных получил звание ""Народный артист СССР""?",Олег Янковский,Алла Пугачёва,Инна Чурикова,Марк Захаров
8,"Какая фигура в игре шатрандж, непосредственном предшественнике шахмат, могла, подобно коню, перепрыгивать через чужие фигуры?",Слон,Король,Ладья,Ферзь
9,Какое из перечисленных генетических заболеваний встречается реже остальных?,Синдром Криглера — Найяра,Синдром Ангельмана,Синдром Прадера — Вилли,Синдром Уильямса
