,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком хоккейном амплуа выступал Владислав Третьяк?,Вратарь ,Судья,Защитник,Нападающий 
1,Какое приспособление иногда используется в конструкции водных судов?,Подводные крылья,Подводные ласты,Подводные лыжи,Подводные полозья
2,Какого цвета геральдический щит на гербе России?,Красный,Черный,Желтый,Синий
3,По какому полю игроки передвигаются верхом на лошадях?,Поло,Гольф,Регби,Крикет
4,Какой была фамилия тестя Димы Семицветова в кинофильме «Берегись автомобиля» в исполнении А. Папанова?,Сокол-Кружкин,Медведь-Чашкин,Волк-Кувшинов,Орел-Стаканов
5,Какой из этих швейцарских кантонов является франкоязычным?,Во,Ури,Тичино,Люцерн
6,Какой из этих головных уборов является женским?,Мантилья,Клобук,Камауро,Фуражка
7,Какой из этих металлов может плавиться в руке человека?,Галлий,Хром,Рений,Гафний
8,Берега какого государства омывает море Саву?,Индонезия,Австралия,США,Япония
9,Как в России 15-17 вв. назывался сыск и возвращение беглых крепостных крестьян их владельцам?,Своз,Сбор,Сгон,Съезд
