,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется любимое лекарство тётушки Тома Сойера?,Болеутолитель,Угомонитель,Поумнитель,Искоренитель
1,На флаге какого государства изображены 5 золотых пятиконечных звезд на красном фоне?,Китай,Бразилия,Монголия,Куба
2,Какое министерство возглавляла единственная в СССР женщина - министр?,Культуры,Образования,Торговли,Здравоохранения
3,"Что, по данным опроса 2005 года, жители Великобритании признали величайшим техническим изобретением с 1800 года?",Велосипед,Интернет,Двигатель внутреннего сгорания,Самолет
4,В каком жанре прославилась Эдит Пиаф?,Шансон,Мюзикл,Оперетта,Джаз
5,Какой футбольный клуб первым получил кубок европейских чемпионов на вечное хранение?,Реал Мадрид,Ливерпуль,Бавария Мюнхен,Милан
6,Вблизи какого города США находится знаменитая Силиконовая (Кремниевая) долина?,Сан-Франциско,Бостон,Хьюстон,Детройт
7,Кто из пионеров-героев взорвал себя гранатой попав в плен?,Марат Казей,Валя Котик,Зина Портнова,Леня Голиков
8,Сколько атомов азота содержится в молекуле глюкозы?,0,1,3,2
9,Какое из этих сооружений стало названием романа М. С. Шагинян?,Гидроцентраль,Электроцентраль,Газоцентраль,Теплоцентраль
