,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто в мультфильме ""Летучий корабль"" восклицал ""Эх, жизнь моя жестянка, да ну ее в болото!""?",Водяной,Принц Флоризель,Ведьмочка Стеллочка,Леший
1,Как звали соратника благородного разбойника Робин Гуда?,брат Тук,отец Лук,капитан Крюк,маленький Мук
2,"Какую краску нужно смешать с красной, чтобы получить коричневую?",зелёную,жёлтую,синюю,оранжевую
3,"Что отсутствовало в классическом варианте салата, который придумал Л.Оливье?",Колбаса,Яйца,Телячий язык,Огурец
4,Как звали Чичикова?,Павел Иванович,Павел Николаевич,Пётр Иванович,Николай Иванович
5,Какой титул имел правитель Ирана до свержения монархии в середине 20-го в.?,Шахиншах,Султан,Эмир,Падишах
6,Кого считают основоположником организованного туризма?,Томаса Кука,Бенджамина Франклина,Александра Гумбольдта,Джеймса Кука
7,"Как назывались солдаты нерегулярных конных частей турецкого войска, существовавших в 18-19 вв.?",Башибузуки,Мамлюки,Аккалпаки,Янычары
8,Кто из этих мыслителей не был иностранным почетным членом Петербургской Академии наук?,Руссо,Кант,Дидро,Вольтер
9,Какой из этих отрядов не относится к классу лучепёрых рыб?,Рогозубообразные,Батрахообразные,Удильщикообразные,Корюшкообразные
