,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Мясо какого животного категорически не употребляют в пищу евреи?,Свиньи,Коровы,Козы,Овцы
1,"Какая телепрограмма представляет себя как ""интеллектуальное казино""?",«Что? Где? Когда?»,«Своя игра»,«Поле Чудес»,«Брейн-Ринг»
2,Кто из этих писателей был нобелевским лауреатом?,М. Шолохов,М. Булгаков,В. Набоков,Л. Толстой
3,Что перевесило вывески в сказке Андерсена?,Буря,Дети,Птицы,Вьюга
4,"В какой области России находится село Федоскино, знаменитое своим художественным промыслом?",В Московской,В Нижегородской,Во Владимирской,В Ивановской
5,В какой стране зародился театр теней?, в Китае,В Корее,Во Вьетнаме,В Японии
6,"Для какой оперы написана ария, начинающаяся со слов: «Мальчик резвый кудрявый, влюбленный Адонис, женской лаской прельщённый...»?",«Свадьба Фигаро»,«Севильский цирюльник»,«Дон-Жуан»,«Фальстаф»
7,Какие ткани не являются соединительными?,Эпителиальные,Костные,Хрящевые,Жировые
8,"Как называются плоские участки тундры с большим количеством мелких, частично пересыхающих озёр?",лайды,зыбуны,дресвы,польдеры
9,На территории какого из перечисленных объектов умер Пальмиро Тольятти?,Лагерь «Артек»,Крейсер «Аврора»,Красная площадь,Кремль
