,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой титул имел Дон Кихот?,Идальго,Кавалер,Шевалье,Маркиз
1,К какому отряду относят зайцев?,К зайцеобразным,К грызунам,К жвачным,К парнокопытным
2,Какой головной убор украшал д&#39;Артаньяна на пути из дома в Париж к де Тревилю?,берет,фуражка,цилиндр,шляпа
3,Какого цвета кровь мечехвоста?,голубая,зелёная,красная,белая
4,Какой древнеегипетский бог отвечал за науку и письменность?,Тот,Гор,Себек,Анубис
5,В честь деревни какой страны назван элемент Sr?,Шотландия,Швеция,Шри-Ланка,Швейцария
6,"Кто автор фразы: ""Слух о моей смерти сильно преувеличен""?",Марк Твен,Жюль Верн,Эдгар По,Вольтер
7,Какой из видов чувств эволюционно возник первым?,Обоняние,Вкус,Зрение,Слух
8,Какому монарху посвящен исторический роман Александра Немировского «Пурпур и яд»?,Митридату Великому,Александру Великому,Клеопатре,Карлу Великому
9,Какая башня Московского Кремля в начале XIX века была перестроена в псевдоготическом стиле?,Никольская,Троицкая,Водовзводная,Боровицкая
