,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как звали собаку клоуна Карандаша?,Клякса,Гуталин,Плакса,Вакса
1,Как называется пьеса Чехова?,«Три сестры»,«Две бабушки»,«Четыре тёщи»,«Пять племянников»
2,Как звали Атоса?,Граф де ла Фер,Граф Винтер,Граф де Шеврез,Граф Бэкингем
3,Где упал метеорит в феврале 2013 года?,Челябинск,Каменск-Уральский,Магнитогорск,Екатеринбург
4,Какая статья Трудового Кодекса РФ регламентирует возможность увольнения работника по инициативе администрации?,81,79,80,78
5,"Как называется нападающая на короля фигура, которую нельзя брать из-за пата?",Бешеная,Дикая,Сумасшедшая,Шальная
6,Какой фильм не связан сюжетом со Всемирным фестивалем молодёжи и студентов 1957 года в Москве?,«Весна в Москве»,«Цепная реакция»,«Матрос с „Кометы“»,«Девушка с гитарой»
7,На каком полуострове Европы находится историческая область Эпир?,Балканский,Пиренейский,Скандинавский,Аппенинский
8,Какой штат является наибольшим по площади к востоку от Миссисипи?,Джорджия,Нью Йорк,Пенсильвания,Вирджиния
9,Какой горный хребет считается высочайшим на Земле?,Махалангур-Химал,Дхаулагири,Балторо Музтаг,Канченджанга
