,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Для кого Пятачок и Винни-Пух вырыли яму-ловушку?,Слонопотам,Тяни-толкай,Единорог,Овцебык
1,Какую из этих птиц охотники не используют как ловчую?,Гриф,Беркут,Ястреб,Сокол
2,Что из этого является типом темперамента по Гиппократу?,Холерик,Неврастеник,Ипохондрик,Эпикуреец
3,"Назовите стихотворение А.С. Пушкина, которое начинается со строки: «О чём шумите вы, народные витии?».",«Клеветникам России»,«Послание к цензору»,«Наполеон»,«Поэт и толпа»
4,"Чья валюта называется ""вона""?",Корея,Лаос,Кампучия,Тайвань
5,"Из какой песни Цоя слова: ""Смерть стоит того, чтобы жить, а любовь стоит того, чтобы ждать""?","""Легенда""","""Любовь — это не шутка""","""Звезда по имени Солнце""","""Следи за собой"""
6,"В каком из этих городов проживает наибольшее число людей, говорящих по-португальски?",Сан-Паулу,Лиссабон,Луанда,Рио-де-Жанейро
7,Какую из этих актрис звали не Вера?,Крепкогорская,Пашенная,Холодная,Марецкая
8,Чей гроб был похищен злоумышленниками из могилы с целью получения выкупа?,Чарли Чаплина,Амедео Модильяни,Льва Троцкого,Франческо Петрарки
9,"Как в японской мифологии называется гигантский сом, который вызывает землетрясения и живёт в грязи под Японскими островами?",Онамадзу,Исонадэ,Сёдзё,Райдзю
