,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Завершите фразу Татьяны Лариной, адресованную Евгению Онегину, «Но я другому отдана; я буду век ему…»",Верна,Нужна,Годна,Жена
1,Кого оседлал гоголевский кузнец Вакула?,Чёрта,Лешего,Кикимору,Водяного
2,"Какой из этих фразеологизмов служит синонимом слова ""кое-как""?",Шаляй-валяй,Шахер-махер,Шито-крыто,Шурум-бурум
3,Кто из этой четверки не был древнегреческим богом?,Тартар,Дионис,Арес,Аполлон
4,В каком городе установлен памятник Фаине Раневской?,В Таганроге,В Ростове-на-Дону,В Туле,В Краснодаре
5,Кто из этих французских киноактёров выполнял все трюки в фильме без дублёра?,Жан Маре,Жерар Депардьё,Ален Делон,Жан-Поль Бельмондо
6,Какая единица времени меньше?,Иоктосекунда,Аттосекунда,Петасекунда,Зеттасекунда
7,В каком геологическом периоде появились первые позвоночные на Земле? ,Ордовик,Девон,Кембрий ,Силур
8,Название какого типа автомобильного кузова не произошло или не совпадает с названием какого-л. населенного пункта?,Кабриолет,Седан,Лимузин,Ландо
9,"Кто создал раздел математики, называемый геометрией чисел?",Минковский,Пуанкаре,Радон,Коши
