,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В каком году был открыт Московский университет, который носит имя Ломоносова?",В 1755 году,В 1742 году,В 1824 году,В 1713 году
1,"Какое определение ""молодого пополнения"" подходит и к людям, и к животным, и к растениям?",Потомство,Приплод,Побег,Выводок
2,Какой город является столицей Объединенных Арабских Эмиратов?,Абу-Даби,Аджман,Шарджа,Дубай
3,Как в средние века называлось объединение ремесленников одной профессии?,Цех,Бригада,Община,Корпус
4,Как называется денежная единица Египта?,Египетский фунт,Египетская марка,Египетский франк,Египетский шиллинг
5,"Какое австралийское животное удивленные ученые обозвали ""paradoxus""?",Утконос,Альбатрос,Коала,Кенгуру
6,Сколько дней продолжалась Вторая мировая война?,2194,1962,1418,2235
7,"Как называются золотые монеты ЮАР, выпускаемые для коллекционеров и хранителей сбережений в золоте?",Крюгерранды,Риксдалеры,Розенкрейцеры,Гульдстоллеры
8,Какую первую награду от советского правительства получил Верховный главнокомандующий силами союзников генерал Дуайт Эйзенхауэр?,Орден Суворова 1-й степени,Орден Кутузова 1-й степени,Орден Победы,Орден Славы 1-й степени
9,"Кто впервые высказал предположение о наличии астрономических объектов, которые впоследствии стали называть ""черными дырами""?",Джон Мичелл,Альберт Абрахам Майкельсон,Ян Хендрик Оорт,Уильям Генри Пикеринг
