,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое слово входит в название разновидности собак-терьеров?,скотч,бурбон,клей,изолента
1,Какое время года чаще всего встречается в названиях песен Юрия Шевчука?,Осень,Лето,Зима,Весна
2,"Как, согласно мифу, погиб Икар?",Утонул в море,Убит молнией,Казнён царём Миносом,Сгорел в пламени Солнца
3,Какое название носит специальный орган некоторых пауков и лжескорпионов?,Прядильный аппарат,Паутинный аппарат,Волочильный аппарат,Ткацкий аппарат
4,"Каким музыкальным термином обозначается способ исполнения аккорда, при котором звуки аккорда следуют один за другим, а не берутся все сразу?",Арпеджио,Мордент,Вибрато,Форшлаг
5,"Как называется отряд насекомых, к которому относится комнатная муха?",Двукрылые,Членистоногие,Настоящие мухи,Насекомые
6,"Кто вспоминал о поэте: ""Есенин подчинил всю свою жизнь писанию стихов. Для него не было никаких ценностей в жизни, кроме его стихов.""?",Городецкий,Горький,Маяковский,Качалов
7,Какой русский художник погиб вместе с адмиралом Макаровым при взрыве броненосца во время русско-японской войны?,Верещагин,Брюллов,Суриков,Серов
8,"Прототипом какого персонажа Артура Конан Дойла стал ирландский националист Роджер Кейсмент, казнённый в 1916 году за измену Великобритании?","Лорд Рокстон (""Затерянный мир"")","Сэр Найджел Лоринг (""Белый отряд"")","Родни Стоун (""Родни Стоун"")","Полковник Моран (""Возвращение Шерлока Холмса"")"
9,К чему не имело выхода государство Селевкидов?,Красное море,Персидский залив,Средиземное море,Аравийское море
