,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как закончить пословицу: ""Кто живёт тихо, тот не увидит...""?",Лиха,Домового,Лешего,Бяку
1,"Как с древнегреческого языка переводится выражение, от которого произошло слово «философия»?",Любовь к мудрости,Компетентное мнение,Рассуждение,Профессиональная деятельность
2,"Какая из этих стран производит автомобиль ""Альфа-Ромео""?",Италия,Германия,Испания,Швеция
3,Какая из этих тканей не хлопчатобумажная?,Парусина,Плис,Полубархат,Перкаль
4,Суточная потребность в каком витамине наибольшая?,C,A,B1,D
5,Какой клуб NBA в 1988 году впервые посетил СССР?,"""Атланта Хоукс""","""Чикаго Буллс ""","""Бостон Селтикс""","""Нью-Йорк Никс"""
6,Какой стране принадлежат Фарерские острова?,Дании,Норвегии,Великобритании,Ирландии
7,Из какой басни Лафонтена к нам пришла поговорка «каштаны из огня таскать»?,«Обезьяна и кот»,«Обезьяна и Леопард»,«Осел и Собака»,«Обезьяна и Дельфин»
8,С какой наукой связаны чётки Бейли?,Астрономия,Информатика,Зоология,Математика
9,"Какого музыканта, записавшего все гитарные партии для альбома «По волне моей памяти», называли на западе «советским Эриком Клэптоном»?",Бориса Пивоварова,Юрия Чернавского,Юрия Морозова,Александра Ляпина
