,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется российская ежедневная общенациональная деловая газета?,«Коммерсантъ»,«Спекулянтъ»,«Купецъ»,«Барыга»
1,Каких политических взглядов придерживался тургеневский Базаров?,Нигилизм,Социализм,Анархизм,Монархизм
2,Какую дистанцию конькобежцы НЕ бегут на Олимпийских играх?,2000 метров,3000 метров,5000 метров,10000 метров
3,Какое прозвище получила в народе трава кислица?,заячья капуста,кукушкины слезы,мышиный горошек,волчье лыко
4,Какое из этих африканских государств раньше называлось Верхняя Вольта?,Буркина-Фасо,Кот-д&#39;Ивуар,Кабо-Верде,Бенин
5,Из какого сплава изготавливались монеты 1-5 копеек в СССР с 1961 по 1991 год?,Медно-цинковый сплав,Алюминиевая бронза,Медь,Медно-никелевый сплав
6,Какова приблизительная длина самого крупного найденного яйца динозавра?,45 см.,25 см.,152 см.,93 см.
7,"Как назывался корабль, на котором Колумб приплыл в Америку?","""Санта-Мария""","""Королева Кастильская""","""Изабелла""","""Эспаньола"""
8,Какое количество субъектов-земель образуют государство Германия?,16,12,14,11
9,Что из этих сооружений стало названием романа М. С. Шагинян?,Гидроцентраль,Газоцентраль,Электроцентраль,Теплоцентраль
