,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что означает слово ""лаконизм""?",Краткость,Контрастность,Гладкое покрытие,Контактность
1,"Как игроки в бильярд называют приём, когда одним ударом два шара забиваются в разные лузы?",Штаны,Чулки,Рубашка,Двубортный пиджак
2,В какой стране изобрели блюдо ризотто?,Италия,Франция,Испания,Германия
3,В каком виде спорта звание заслуженного тренера России впервые присвоено иностранцу?,В баскетболе,В волейболе,В футболе,В хоккее
4,Какой философ воспитывал в детстве Александра Македонского?,Аристотель,Сократ,Платон,Диоген
5,Как назывался план захвата Швейцарии Германией?,Ель,Пихта,Дуб,Сосна
6,Почему кардинал — «серый»?,Из-за цвета одежды,Хищный как волк,Из-за тайной деятельности,Из-за цвета глаз
7,За какой бразильский клуб выступал Пеле?,«Сантос»,«Ботафого»,«Васко да Гама»,«Крузейро»
8,Сколько коней было запряжено в колесницу Аполлона на портике Большого театра до пожара 1853 года?,3,1,4,2
9,Какая команда стала победителем Кубка конструкторов Формулы-1 в 2005 году?,"""Рено""","""Ред Булл""","""Феррари""","""Макларен"""
