,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В чём раньше измерялось количество пехотинцев в воинском подразделении?,В штыках,В прикладах,В курках,В стволах
1,Как называется инструмент для черчения окружностей и их дуг?,Циркуль,Рейсшина,Линейка,Транспортир
2,Каким пальцем пациент должен дотронуться до кончика носа в кабинете невропатолога?,Указательным,Большим,Безымянным,Мизинцем
3,Какой актер сыграл главную роль в телесериале «Теория лжи»?,Тим Рот,Гэри Олдмен,Криспин Гловер,Кристиан Бэйл
4,Кто был первым исполнителем песни «Московские окна»?,Леонид Утёсов,Муслим Магомаев,Марк Бернес,Иосиф Кобзон
5,Кто из российских поэтов жил в Шахматово?,А. А. Блок,С. А. Есенин,М. Ю. Лермонтов,Н. А. Некрасов
6,"Как в романе Жюля Верна «Эктор Сервадак» названа комета, задевшая Землю и «утащившая» за собой несколько частей её поверхности, океана и атмосферы?",Галлия,Франкиния,Парижания,Лютеция
7,"Сколько лет Гете работал над ""Фаустом""?",57 лет,47 лет,37 лет,27 лет
8,"Какого известного москвича называли ""первым русским водочным королем""?",П. Е. Пашкова,П. А. Смирнова,Н. Л. Шустова,Г. Г. Елисеева
9,С кем будущий президент Джон Кеннеди провёл первые в истории Соединённых Штатов телевизионные дебаты?,Ричард Никсон,Линдон Джонсон,Хьюберт Хамфри,Гарри Трумэн
