,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую историю любви ее автор назвал самой печальной повестью на свете?,Ромео и Джульетта,Руслан и Людмила,Валентин и Валентина,Орфей и Эвридика
1,Что из этого относится к блюдам венгерской национальной кухни?,Гуляш,Люля-кебаб,Пицца,Щи
2,Где расположен самый северный ресторан «Макдоналдс» в мире?,"Кольский полуостров, Россия","Шпицберген, Норвегия","Юкон, Канада","Аляска, США"
3,Кто в архитектуре обычно дополняет мужскую статую атлантов?,Кариатиды,Горгоны,Амазонки,Нимфы
4,Какой шахматист завоевывал звание чемпиона мира три раза?,Михаил Ботвинник,Роберт Фишер,Макс Эйве,Эмануил Ласкер
5,Какая порода кур несёт яйца бирюзового цвета? ,Араукана,Ла-флеш,Минорка,Маран
6,Кто автор и первый исполнитель шлягера «My Way»?,Пол Анка,Энди Уильямс,Том Джонс,Фрэнк Синатра
7,В какой стране находится крупнейшее кладбище в мире?,Ирак,Ливан,Турция,Кувейт
8,Какой стадион Буэнос-Айреса является основным местом проведения домашних игр сборной Аргентины по футболу?,«Монументаль»,«Флоренсио Сола»,«Бомбонера»,«Нуэво Гасометро»
9,"Кто из перечисленных теннисистов победил на Открытом чемпионате Франции по теннису, до этого ни разу не выиграв одиночных турниров ATP?",Густаво Куэртен,Рафаэль Надаль,Марат Сафин,Андре Агасси
