,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое прозвище носила героиня Алисы Фрейндлих в фильме «Служебный роман»?,Мымра ,Крыса,Кикимора,Чучундра
1,Что отсутствует у акулы?,Плавательный пузырь,Жабры,Плавники,Хвост
2,"Как мошенники именуют пачку нарезанной бумаги, выдаваемой ими за настоящие деньги?",кукла,матрёшка,чучело,болванка
3,Какой сад находится в стенах московского Кремля?,Тайницкий,Царскосельский,Александровский,Эрмитаж
4,"Сколько составляющих должно быть в пунше, согласно переводу названия напитка с хинди?",5,4,6,7
5,Какого корабля НЕ было в первом путешествии Колумба?,«Мария-Галанте»,«Пинта»,«Нинья»,«Санта-Мария»
6,Какая страна первая потопила судно с помощью торпеды?,Россия,Турция,Германия,Великобритания
7,Как называется пространство для прохода пчёл между сотами?,улочка,дорожка,тропинка,аллейка
8,"Какой израильский генерал совершил прорыв к Суэцкому каналу, переломивший ход войны Судного дня 1973 года?",Ариэль Шарон,Шмуэль Гонен,Авигдор Кахалани,Моше Даян
9,"Кем по профессии был Джеймс Бонд, чьим именем был назван герой серии книг Яна Ланкастера Флеминга?",Орнитолог,Разведчик,Фотограф,Археолог
