,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,«А я … люблю!» — какое слово пропущено в строчке из песни Олега Газманова?,Девушек,Денюжки,Бабушек,Родину
1,Какая компания в Италии выпускает наибольшее количество автомобилей?,ФИАТ,Ламборгини,Феррари,Альфа-Ромео
2,"Какой композитор написал оперу ""Чародейка""?",Чайковский,Римский-Корсаков,Даргомыжский,Мусоргский
3,Какой динозавр дружил с певицей-птеродактилицей в «Самой первой песне» Валентина Берестова?,Игуанодон,Диплодок,Стегозавр,Трицератопс
4,Какая команда стала последним чемпионом СССР по футболу?,ЦСКА Москва,Динамо Москва,Динамо Киев,Спартак Москва
5,"Какое из этих произведений Пушкин представил как ""небрежный плод моих забав""?",Евгений Онегин,Граф Нулин,Пир во время чумы,Каменный гость
6,Сколько Митридатовых войн выделяют в истории древнего Рима?,3,2,5,4
7,Кто был основателем Ланкастерской династии?,Генрих IV,Яков II,Ричард II,Эдуард III
8,"Как с тибетского языка переводится ""Джомолунгма""?",Повелительница ветров,Равная солнцу,Хозяйка гор,Седьмое небо
9,"Какой город был столицей государства Ашанти, существовавшего на территории современной Ганы с конца XVII по начало XX века?",Кумаси,Тамале,Аккра,Болгатанга
