,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком свитере выходит на игровую площадку хоккейный арбитр?,В полосатом,В клетчатом,Грубой вязки,В чёрном
1,"На гербе какого государства изображена вершина, которая ему не принадлежит?",Армения,Монголия,Камерун,Австрия
2,На каком континенте водится дикая собака динго?,Австралия,Африка,Северная Америка,Южная Америка
3,Как называется знаменитый научно-фантастический эпос Франка Герберта?,"""Дюна""","""Оазис""","""Самум""","""Бархан"""
4,Какой из этих терминов обозначает японский вариант крестиков-ноликов?,Рэндзю,Бонсай,Монука,Кабуки
5,"В каком городе находится метро, часто именуемое самой длинной в мире художественной галереей?",Стокгольм,Нью-Йорк,Лондон,Париж
6,"Какой композитор написал оперную арию, в которой есть слова: «Люди гибнут за металл! Сатана там правит бал!»?",Ш. Гуно,А. Г. Рубинштейн,Р. Вагнер,С. С. Прокофьев
7,"К берегам какой современной страны подошёл Колумб, когда открыл Южную Америку?",Венесуэла,Бразилия,Колумбия,Гайана
8,"В какую реку бросилась главная героиня оперы А. С. Даргомыжского «Русалка», со временем став властительницей её вод?",Днепр,Дон,Нева,Волга
9,Как называется листоподобный орган папоротников и некоторых примитивных голосеменных?,вайя,иезуитка,индузий,антеридий
