,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой ученый открыл три закона, лежащие в основе классической механики?",Ньютон,Лейбниц,Архимед,Ломоносов
1,"Кто сказал - ""Религия - опиум для народа""?",Маркс,Энгельс,Сталин,Ленин
2,"Кто из отечественных полководцев ходил в ""Итальянский поход""?",Суворов,Жуков,Брусилов,Дмитрий Донской
3,Рядом с чем размещён памятник почтальону Печкину в Луховицах?,С почтой,С кинотеатром,С велосипедным заводом,"С фабрикой, выпускающей печки"
4,От какого индейского слова произошло название Канада?,Деревня,Берег,Земля,Солнце
5,Чему посвящены парадные залы Кремлевского Дворца?,Орденам,Полкам,Гербам,Знаменам
6,Женой какого фараона была Нефертити?,Аменхотепа IV,Хефрена,Рамсеса II,Тутанхамона
7,Какая страна является основным добытчиком и экспортером изумрудов в мире?,Колумбия,Индия,Россия,Шри-Ланка
8,Кто был командующим объединенными вооруженными силами антииракской коалиции в операции «Буря в пустыне»?,Норман Шварцкопф,Колин Пауэлл,Джек Ленсдейл,Рей Бредли
9,Какое из этих органических соединений является ароматическим?,Пиридин,Циклогексадиен,Коламин,Таурин
