,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто является основоположником космонавтики?,Циолковский,Цандер,Кибальчич,Жуковский
1,"Эмблема какой автокомпании символизирует, по одной из версий, применение ее двигателей в трех стихиях: на земле, в воде и воздухе?",Мерседес,БМВ,Фольксваген,Ауди
2,"Девизом какой сборной в середине ХХ в. была фраза: «Вы забьете нам сколько сможете, а мы вам — сколько захотим»?",Бразилии,Германии,Франции,Аргентины
3,"Какая порода кошек - не дикая, а домашняя?",Сомалийская,Китайская,Японская,Золотая
4,Через какую железнодорожную станцию въезжали в СССР жители Венгрии?,Чоп,Брест,Выборг,Наушки
5,"Как назывался театр, в котором играл  Уильям Шекспир?",Глобус,Орион,Меридиан,Орбита
6,Какой мореплаватель открыл Бразилию?,Педру Кабрал,Антониу ди Абреу,Бартоломеу Диаш,Америго Веспуччи
7,Какая императорская династия правила последней в Китае?,Цин,Юань,Сун,Мин
8,Какой город является административным центром (столицей) штата Техас?,Остин,Сан-Антонио,Даллас,Хьюстон
9,"Как называется пароход — старейшее российское пассажирское судно, находящееся в эксплуатации?",«Н. В. Гоголь»,«А. П. Чехов»,«М. Ю. Лермонтов»,«А. С. Пушкин»
