,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Зимняя куртка,Пуховик,Перьевик,Свитер,Пальто
1,"Какое слово пропущено в отрывке из стихотворения «Когда б вы знали, из какого сора растут ..., не ведая стыда»?",Стихи,Грибы,Цветы,Леса
2,Какое «физическое» название получил дебютный студийный альбом рок-группы «Алиса»?,«Энергия»,«Работа»,«Мощность»,«Сила»
3,Какой великий русский композитор одновременно был известным химиком?,Бородин,Даргомыжский,Римский-Корсаков,Глинка
4,Какая функция в программировании обычно используется для получения модуля по числу?,Abs,Pos,Mod,Nosign
5,Чем ланцет отличается от скальпеля?,у ланцета обоюдоострое лезвие,лезвие ланцета значительно уже,у ланцета закруглённое остриё,ничем
6,"Из какой песни Цоя слова: «Солнце светит и растёт трава, но тебе она не нужна»?",«Когда твоя девушка больна»,«Звезда»,«Муравейник»,«Печаль»
7,"Какую из этих стран не посетили во время путешествия по Южной Америке в 1952 году доктор Альберто Гранадо и студент-медик Эрнесто Гевара, будущий команданте Че?",Боливию,Колумбию,Перу,Венесуэлу
8,Какая древесина твёрже?,Граб,Сосна,Красный дуб,Жёлтая берёза
9,Кто из донских казаков в ноябре 1917 года организовал первый белый партизанский отряд?,Василий Чернецов,Харлампий Ермаков,Николай Голубов,Павел Кудинов
