,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Где живут пиявки?,в водоемах,на скалах,на деревьях,в пустыне
1,"«Анна Бейль, Шарлотта Баксон, графиня де Ла Фер! Ваши злодеяния переполнили чашу терпения на земле...». К кому обращался Атос?",Леди Винтер,Мари Мишон,Госпоже де Шеврез,Анне Австрийской
2,Какая часть гвоздичного дерева после сушки становится пряностью?,Бутоны,Кора,Корни,Листья
3,"""Если вы хотите построить ..., возьмите страну, которую вам не жалко"" (Отто фон Бисмарк). Вставьте пропущенное слово.",Социализм,Империю,Дом,Пирамиды
4,"Какое мифическое создание Гомер наградил эпитетом ""розовоперстая""?",Эос,Рея,Лето,Тефида
5,"Кто является основоположником тактической футбольной схемы ""катеначчо""?",Нерео Рокко,Витторио Поццо,Джек Рейнолдс,Дон Реви
6,Какой космический аппарат для исследования кометы Галлея был запущен первым?,"""Вега""","""Кассини""","""Джотто""","""Викинг"""
7,"Какого вида шоколадного ликера ""Mozart"" не существует?","""Orange""","""Gold""","""Black""","""White"""
8,В каком храме было проведено первое благодарственное богослужение после оставления французами Москвы в 1812 году?,Церковь Святого Мартина Исповедника,Архангельский собор,Храм Петра и Павла в Лефортове,Успенский собор
9,"Кому принадлежит фраза: «Логически мыслить — это правильно, а логически жить — нет»?",Э. Ремарк,М. Монро,А. Эйнштейн,М. Ганди
